,Text,DeviceClass,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62,v_63,v_64,v_65,v_66,v_67,v_68,v_69,v_70,v_71,v_72,v_73,v_74,v_75,v_76,v_77,v_78,v_79,v_80,v_81,v_82,v_83,v_84,v_85,v_86,v_87,v_88,v_89,v_90,v_91,v_92,v_93,v_94,v_95,v_96,v_97,v_98,v_99
0,"['potresti', 'chiudere', 'tutte', 'le', 'tende', 'da', 'sole', '?']",Awning,0.22967328131198883,-0.2933337092399597,-0.16175176203250885,-0.02266736701130867,-0.16328445076942444,-0.07923917472362518,0.19095201790332794,0.012370221316814423,-0.11703191697597504,0.025866899639368057,-0.01785847172141075,-0.041867695748806,-0.07618558406829834,0.03960120305418968,0.008318476378917694,0.20875611901283264,0.12464100867509842,-0.14827941358089447,0.09304443001747131,0.01510092057287693,0.06011621654033661,0.1665535718202591,-0.004994267597794533,0.038830455392599106,-0.03185708075761795,-0.0911070704460144,0.21280410885810852,0.029248181730508804,0.018286077305674553,-0.0022811703383922577,0.007345680147409439,0.0961562842130661,-0.052134156227111816,0.07899187505245209,0.057560089975595474,0.05030031129717827,0.047964971512556076,0.1582231968641281,-0.268147736787796,-0.05361802875995636,0.03415583446621895,0.007633220870047808,0.057163167744874954,0.15787339210510254,-0.10217801481485367,0.1174551323056221,0.03207198157906532,-0.0022545289248228073,-0.0444522388279438,0.021103115752339363,0.07127981632947922,0.016686515882611275,-0.0672348141670227,0.027817940339446068,0.011241603642702103,0.036118894815444946,0.00887912604957819,-0.06514974683523178,-0.015335758216679096,0.0220037791877985,-0.015936817973852158,0.05386977642774582,-0.03291569650173187,0.06381763517856598,-0.062838114798069,-0.08003047108650208,0.08889100700616837,-0.06499551981687546,-0.04734167829155922,0.004542053677141666,0.008599501103162766,0.034108422696590424,-0.006587394513189793,-0.05717386305332184,0.036695778369903564,0.0010494624730199575,0.0015567286172881722,0.07794398069381714,-0.03445681929588318,-0.01343542244285345,0.0641539990901947,0.04395264759659767,0.04012143984436989,-0.06436315178871155,-0.046708326786756516,-0.05117092281579971,-0.07218404859304428,-0.026381349191069603,-0.03362586721777916,-0.013688242062926292,0.02141687460243702,-0.08696193248033524,-0.016137704253196716,-0.03618178516626358,0.10714242607355118,0.05177842453122139,-0.09815768897533417,0.06945687532424927,-0.07677511125802994,0.02489030361175537
1,"['potresti', 'aprire', 'tutte', 'le', 'tende', 'da', 'sole', '?']",Awning,0.23512335121631622,-0.29665160179138184,-0.16336095333099365,-0.019381899386644363,-0.1591886281967163,-0.06968195736408234,0.18933160603046417,0.012763965874910355,-0.11560487747192383,0.03420745208859444,-0.01796315237879753,-0.044532958418130875,-0.06744376569986343,0.03301309794187546,0.012100685387849808,0.2090386152267456,0.11780817061662674,-0.1552390307188034,0.10339585691690445,0.010939210653305054,0.06258825957775116,0.17401987314224243,-0.0057602133601903915,0.040687333792448044,-0.022222116589546204,-0.08839869499206543,0.21616187691688538,0.03217276930809021,0.018727745860815048,0.00041259080171585083,0.004919778555631638,0.09900753945112228,-0.060267526656389236,0.07781973481178284,0.05649905651807785,0.05525888502597809,0.05138859897851944,0.15955550968647003,-0.2770799696445465,-0.05891447514295578,0.038728948682546616,0.00517728878185153,0.05460676923394203,0.15332551300525665,-0.10279323905706406,0.11896698921918869,0.028945093974471092,-0.0018964596092700958,-0.0471750944852829,0.016165291890501976,0.06728968024253845,0.013009337708353996,-0.07285240292549133,0.023539260029792786,0.015938859432935715,0.037368182092905045,0.011826210655272007,-0.05934292823076248,-0.014299190603196621,0.028118235990405083,-0.019547007977962494,0.04839053750038147,-0.03583168610930443,0.0579717643558979,-0.06412634998559952,-0.07468713074922562,0.0881037563085556,-0.06582888215780258,-0.04696144163608551,0.0080044474452734,0.008535902947187424,0.03855074197053909,-0.0061243074014782906,-0.05787735432386398,0.04053229093551636,0.0023023446556180716,0.0035876655019819736,0.07819641381502151,-0.035586047917604446,-0.01593443937599659,0.06346487253904343,0.04317888990044594,0.044138628989458084,-0.06505072116851807,-0.04587169364094734,-0.054963745176792145,-0.07757584005594254,-0.02509581483900547,-0.031140584498643875,-0.015812460333108902,0.016733501106500626,-0.09000027924776077,-0.014597422443330288,-0.03598904609680176,0.11098145693540573,0.059251315891742706,-0.10196307301521301,0.06888088583946228,-0.0831085592508316,0.023694366216659546
2,"['puoi', 'aprire', 'la', 'tenda', 'da', 'sole', '?']",Awning,0.22250159084796906,-0.2864052951335907,-0.2436007708311081,-0.0467534139752388,-0.1938129961490631,-0.043089546263217926,0.017012199386954308,0.12197275459766388,-0.05111953988671303,0.053232114762067795,0.0333198681473732,-0.03374079242348671,-0.07552759349346161,0.0005308985710144043,-0.031094755977392197,0.22449085116386414,0.12505905330181122,-0.19334720075130463,0.10869657248258591,-0.03691885992884636,0.08591281622648239,0.1543516367673874,-0.10740437358617783,0.027262330055236816,-0.08658397942781448,-0.034961998462677,0.12800033390522003,0.00647173123434186,0.07118114829063416,0.05374101176857948,-0.017855769023299217,0.04195038229227066,-0.0654226690530777,0.043640296906232834,0.0029771742410957813,0.03803969547152519,0.06011071056127548,0.24947050213813782,-0.23244619369506836,0.009338388219475746,-0.02324036881327629,0.0569552443921566,0.0634150430560112,0.13759343326091766,-0.023777896538376808,0.18531811237335205,0.055700622498989105,0.023227479308843613,-0.06500540673732758,0.06995084136724472,0.0692964568734169,-0.006942979525774717,-0.09083601087331772,-0.010304116643965244,-0.004440648015588522,0.029306886717677116,-0.026840461418032646,-0.010639135725796223,-0.026083486154675484,0.03425425663590431,0.0010437071323394775,0.05388951301574707,-0.04080392047762871,0.046046435832977295,-0.059286441653966904,-0.07766298949718475,0.0978434681892395,-0.07658718526363373,-0.003794026793912053,-0.004549103323370218,0.015357060357928276,0.04537748545408249,-0.015266449190676212,-0.0531046986579895,0.08304942399263382,-0.019094543531537056,0.047873370349407196,0.029468266293406487,-0.08415412902832031,0.021109024062752724,0.06870923936367035,0.04504329711198807,0.08837255090475082,-0.04633483290672302,-0.011644168756902218,-0.06345397979021072,-0.08948744088411331,-0.0054666087962687016,-0.03467654809355736,-0.024041026830673218,0.028450191020965576,-0.08487877994775772,0.005151219666004181,-0.02961193211376667,0.0905051976442337,0.062451865524053574,-0.11764289438724518,0.06119900941848755,-0.15048936009407043,0.03513040393590927
3,"['ci', 'sono', 'delle', 'tende', 'da', 'sole', 'aperte', '?']",Awning,0.212844580411911,-0.27342545986175537,-0.1651899218559265,-0.017718803137540817,-0.2010004073381424,-0.040579747408628464,0.15874837338924408,0.02794775366783142,-0.13647955656051636,-0.019701294600963593,0.01949784904718399,-0.10996119678020477,-0.0952518954873085,0.10190948098897934,-0.002373678609728813,0.18538126349449158,0.07707899063825607,-0.19121676683425903,0.11226797848939896,-0.06979477405548096,0.029559412971138954,0.14927040040493011,0.045359499752521515,-0.01854260079562664,-0.03154107555747032,-0.10715065896511078,0.15651655197143555,-0.002405927050858736,0.04080438241362572,0.04451289772987366,-0.03277546539902687,0.0671171098947525,-0.033965159207582474,0.06982383131980896,0.07342368364334106,-0.009222776629030704,0.07484399527311325,0.2083081752061844,-0.2549125850200653,-0.08624585717916489,-0.016078544780611992,0.007901685312390327,0.03868364915251732,0.07042938470840454,-0.032233402132987976,0.11842004954814911,0.03707079589366913,0.023233741521835327,-0.01061686035245657,0.02396850846707821,0.033067092299461365,0.007208056282252073,-0.10355649888515472,0.03513211011886597,-0.0065323058515787125,0.02563580870628357,0.06320769339799881,-0.0999673381447792,-0.051417358219623566,0.0644790306687355,-0.042110662907361984,0.06805126368999481,-0.02977624163031578,0.1043807715177536,-0.029089530929923058,-0.08958884328603745,0.07110708951950073,-0.04805947095155716,-0.017753874883055687,0.010679527185857296,-0.007615731097757816,0.00846523605287075,0.011211873963475227,-0.024566708132624626,0.07097388058900833,-0.029696062207221985,-0.0021834284998476505,0.12572847306728363,0.00837109424173832,-0.0014256834983825684,0.09918050467967987,0.042577702552080154,0.07950347661972046,-0.09544697403907776,-0.0042079901322722435,-0.028151333332061768,-0.06592956185340881,-0.016597410663962364,-0.057636164128780365,-0.04912881180644035,0.07004152983427048,-0.06714669615030289,0.005380081478506327,-0.046459440141916275,0.03938013315200806,0.05947268754243851,-0.07962161302566528,0.017469827085733414,-0.08451367914676666,0.051742248237133026
4,"['dimmi', 'se', 'la', 'tenda', 'da', 'sole', 'è', 'aperta']",Awning,0.31790250539779663,-0.28298330307006836,-0.2438574880361557,-0.04654116556048393,-0.210826575756073,-0.1487054079771042,-0.06706729531288147,0.1429043561220169,-0.04222876951098442,0.0948629230260849,0.01707180216908455,-0.12136370688676834,-0.13623085618019104,0.07745819538831711,-0.0394694060087204,0.2779654562473297,0.13383501768112183,-0.26116690039634705,0.08824425935745239,-0.11837335675954819,0.05835515260696411,0.12065751850605011,-0.10087481886148453,0.0004110196605324745,-0.14490391314029694,-0.1290997564792633,0.1107446700334549,-0.0259189922362566,0.12210407853126526,0.09048798680305481,0.002995287999510765,0.024596471339464188,-0.07331091165542603,0.07145970314741135,0.027773045003414154,0.04319900646805763,0.01293090172111988,0.22368061542510986,-0.16087254881858826,0.006718491204082966,0.0267565306276083,0.07450609654188156,0.16681912541389465,0.11236274242401123,0.028163202106952667,0.2421247959136963,0.0397467240691185,0.026748795062303543,-0.0387955941259861,0.09795913100242615,0.12871401011943817,-0.016564078629016876,-0.1508295238018036,-0.033997196704149246,-0.06566329300403595,-0.012009916827082634,0.027759574353694916,-0.049413006752729416,-0.14857329428195953,0.03815201297402382,0.07404686510562897,0.06283029168844223,-0.07141932845115662,0.010544057004153728,-0.06943073868751526,-0.12428533285856247,0.11959639936685562,-0.06746351718902588,0.02168159931898117,-0.06001390889286995,-0.00920652411878109,-0.02645714394748211,0.012894917279481888,-0.04253305122256279,0.10860239714384079,-0.05703604593873024,-0.03234822675585747,0.04485606402158737,-0.05370556563138962,0.09104964882135391,0.053769953548908234,0.05471264570951462,0.04063314571976662,-0.12504726648330688,-0.07256310433149338,-0.047859590500593185,-0.08198726922273636,-0.04507962614297867,-0.05272149294614792,-0.00159785570576787,0.0512356236577034,-0.07710202038288116,-0.006174985785037279,-0.07766406238079071,0.1281338930130005,0.05836765840649605,-0.10174869000911713,0.10155250132083893,-0.152530238032341,0.021809710189700127
5,"['puoi', 'dirmi', 'quale', 'tenda', 'da', 'sole', 'è', 'aperta', '?']",Awning,0.19291096925735474,-0.21091367304325104,-0.24078808724880219,-0.05923672392964363,-0.18984390795230865,7.583366823382676e-05,-0.06704548746347427,0.13480991125106812,-0.07646888494491577,-0.004445728380233049,0.05006686598062515,-0.11646987497806549,-0.07249023765325546,0.039601635187864304,-0.030057506635785103,0.16186529397964478,0.0540245920419693,-0.19722793996334076,0.1409093737602234,-0.06316632032394409,0.044521816074848175,0.1364309936761856,-0.040213022381067276,-0.010629955679178238,-0.08225928992033005,-0.04080211743712425,0.10126663744449615,-0.037216633558273315,0.07584203034639359,0.04104704409837723,-0.010388576425611973,0.04319155961275101,-0.04052364453673363,0.06093509495258331,0.04010970890522003,0.008150441572070122,0.07459976524114609,0.18238899111747742,-0.23444904386997223,-0.04851965233683586,0.008759068325161934,0.03412824496626854,0.08062975853681564,0.06338584423065186,0.03390982374548912,0.10184034705162048,0.0419745147228241,0.0071318987756967545,-0.04127664491534233,0.05019042640924454,0.06699469685554504,0.01570143550634384,-0.10088512301445007,-0.014675481244921684,-0.03803484886884689,0.03199995309114456,0.013262160122394562,-0.012707230634987354,-0.058096520602703094,0.008878030814230442,-0.006446967367082834,0.04017973318696022,-0.03752543404698372,0.06178337335586548,-0.032764632254838943,-0.09357999265193939,0.07215332239866257,-0.044721152633428574,-0.0161861851811409,-0.024278201162815094,-0.027489997446537018,0.00923153106123209,-0.0044404491782188416,-0.04215408116579056,0.0913938358426094,-0.057758621871471405,-0.029157638549804688,0.06112513318657875,-0.027900930494070053,0.021810263395309448,0.08835405856370926,-0.006846216041594744,0.051460787653923035,-0.05876782163977623,-0.014342152513563633,-0.06467252224683762,-0.08416252583265305,-0.026564978063106537,-0.031991519033908844,-0.0008151597576215863,0.050020791590213776,-0.044875115156173706,-0.01630934327840805,-0.019813427701592445,0.09477663785219193,0.03531953692436218,-0.0347781777381897,0.06906456500291824,-0.0896606296300888,0.04061846807599068
6,"['dimmi', 'quale', 'tenda', 'da', 'sole', 'è', 'chiusa']",Awning,0.2326873391866684,-0.13576996326446533,-0.16801655292510986,-0.06647146493196487,-0.1158423200249672,-0.05905081704258919,-0.07601432502269745,0.17571894824504852,-0.06826148927211761,0.03715022653341293,0.022067025303840637,-0.1358168125152588,-0.06326927989721298,0.0629674568772316,-0.048451460897922516,0.16934995353221893,0.10621500015258789,-0.1780950129032135,0.07298965007066727,-0.09138000011444092,0.029062816873192787,0.10738343745470047,-0.047117628157138824,-0.021556364372372627,-0.1051601991057396,-0.0691848173737526,0.08043576031923294,-0.03142508119344711,0.10597962141036987,0.028374599292874336,0.0035425859969109297,0.04282061383128166,-0.03636359050869942,0.07349381595849991,0.04659794643521309,0.01280478946864605,0.07928631454706192,0.1663799285888672,-0.18645794689655304,-0.030095059424638748,0.008550849743187428,0.03777686506509781,0.13093365728855133,0.0703844502568245,0.06116828694939613,0.10239600390195847,-0.0012174120638519526,-6.878060230519623e-05,-0.033110715448856354,0.040385305881500244,0.08579499274492264,0.004839833360165358,-0.11423970758914948,-0.03122909553349018,-0.06531112641096115,0.025810906663537025,0.014813409186899662,-0.025420043617486954,-0.10642268508672714,0.02404402755200863,0.015241595916450024,0.026924636214971542,-0.08509059995412827,0.04632484167814255,-0.03147066757082939,-0.10161513090133667,0.07880057394504547,-0.05754028633236885,-0.008444557897746563,-0.024970125406980515,-0.03670547530055046,-0.021857520565390587,-0.033108457922935486,-0.028469441458582878,0.0934583768248558,-0.04981430247426033,-0.055871035903692245,0.06339841336011887,-0.017574694007635117,0.03338967263698578,0.051578789949417114,-0.009675344452261925,0.02876405604183674,-0.09001331776380539,-0.030406136065721512,-0.038476645946502686,-0.04657835513353348,-0.037887148559093475,-0.03533850982785225,0.018693799152970314,0.05338074639439583,-0.04768582433462143,-0.02310362085700035,-0.041775576770305634,0.09978358447551727,0.02793390117585659,-0.014106444083154202,0.07442183792591095,-0.1069842129945755,0.015027979388833046
7,"['potresti', 'chiudere', 'le', 'tende', 'da', 'sole', '?']",Awning,0.22971200942993164,-0.31941118836402893,-0.187952920794487,-0.02777240052819252,-0.1973866969347,-0.09463690221309662,0.19101952016353607,0.01917358860373497,-0.12118874490261078,0.030107442289590836,-0.02019346132874489,-0.05648726224899292,-0.07897639274597168,0.043909553438425064,-0.009876693598926067,0.2199009507894516,0.1413712203502655,-0.15992845594882965,0.1121768206357956,0.012609417550265789,0.059705812484025955,0.1766911745071411,-0.018079448491334915,0.036526113748550415,-0.04943777248263359,-0.08596747368574142,0.2205824851989746,0.03162670135498047,0.02785268798470497,-0.0039558433927595615,-0.003726143855601549,0.09760492295026779,-0.057878632098436356,0.07459594309329987,0.055609025061130524,0.047883275896310806,0.021418508142232895,0.14959311485290527,-0.272644579410553,-0.06206921115517616,0.03453166037797928,0.02797606959939003,0.058270376175642014,0.16835124790668488,-0.11161429435014725,0.15033240616321564,0.034327127039432526,-0.005520758684724569,-0.04871520400047302,0.02698260173201561,0.07792836427688599,0.016366422176361084,-0.07356936484575272,0.018889565020799637,0.011633804999291897,0.037572186440229416,0.0024252289440482855,-0.08565385639667511,-0.02113482728600502,0.019853675737977028,-0.008116496726870537,0.07454559952020645,-0.04760539531707764,0.06670235842466354,-0.056754086166620255,-0.09994218498468399,0.09777842462062836,-0.06361417472362518,-0.04611249640583992,0.014227522537112236,0.00946021918207407,0.04084333777427673,-0.006975451949983835,-0.06441132724285126,0.04296919330954552,-0.005652491468936205,0.016489766538143158,0.08014009147882462,-0.045897360891103745,-0.019925016909837723,0.07316357642412186,0.05847468972206116,0.05659642443060875,-0.07599365711212158,-0.04479122534394264,-0.060390498489141464,-0.0835227221250534,-0.029462438076734543,-0.035452187061309814,-0.02389349602162838,0.026631062850356102,-0.09731394052505493,-0.022664977237582207,-0.04542365297675133,0.10141639411449432,0.061898380517959595,-0.10122787952423096,0.07625732570886612,-0.09679832309484482,0.0354713536798954
8,"['puoi', 'dirmi', 'se', 'le', 'tende', 'da', 'sole', 'sono', 'chiuse', '?']",Awning,0.2520292401313782,-0.32903891801834106,-0.1849910020828247,0.010571703314781189,-0.21679362654685974,-0.10016965866088867,0.17656396329402924,-0.0019742995500564575,-0.11907453835010529,-0.013273777440190315,-0.025266697630286217,-0.09669826924800873,-0.09117098897695541,0.059337250888347626,0.019930656999349594,0.24079665541648865,0.07571688294410706,-0.19862988591194153,0.12736615538597107,-0.029171139001846313,0.05452504754066467,0.16577492654323578,0.006196635775268078,0.01936083473265171,-0.05746472626924515,-0.13573019206523895,0.17267635464668274,-0.017359502613544464,0.03355950117111206,0.042656101286411285,-0.0016106143593788147,0.10465914011001587,-0.04941052570939064,0.05506528541445732,0.0451832190155983,0.030170714482665062,0.00499308155849576,0.20593662559986115,-0.2898317873477936,-0.08887477219104767,0.01596328429877758,0.038417913019657135,0.05110468715429306,0.10442177951335907,-0.10643965005874634,0.14584967494010925,0.039670225232839584,-0.007842348888516426,-0.04147817939519882,0.03463805466890335,0.07125592976808548,0.013725602999329567,-0.1031012088060379,0.021257048472762108,-0.010968739166855812,0.017945395782589912,0.04868072643876076,-0.08766211569309235,-0.05049312114715576,0.013396884314715862,0.008993467316031456,0.04302901774644852,-0.011129424907267094,0.05714111402630806,-0.05759117752313614,-0.08598803728818893,0.07715021073818207,-0.046229325234889984,-0.034750960767269135,-0.03303348273038864,-0.005049834493547678,0.028700489550828934,0.03460971638560295,-0.050352275371551514,0.05607735365629196,-0.02305992692708969,0.008207859471440315,0.08361006528139114,-0.010981868021190166,0.02753819152712822,0.08026090264320374,0.0695839375257492,0.029755553230643272,-0.11611666530370712,-0.035017747431993484,-0.07123050838708878,-0.08989926427602768,-0.037015337496995926,-0.040222667157649994,-0.01680179312825203,0.04298698157072067,-0.08610525727272034,-0.027457332238554955,-0.04055577144026756,0.13464747369289398,0.05431707948446274,-0.09462487697601318,0.07735118269920349,-0.0733853131532669,0.01892406865954399
9,"['puoi', 'dirmi', 'se', 'tutte', 'le', 'tende', 'da', 'sole', 'sono', 'chiuse', '?']",Awning,0.24997225403785706,-0.30919820070266724,-0.16620488464832306,0.010798627510666847,-0.19022773206233978,-0.08846834301948547,0.17782901227474213,-0.004999667406082153,-0.11624360829591751,-0.012414061464369297,-0.023107320070266724,-0.0824103131890297,-0.08803271502256393,0.054801393300294876,0.030453747138381004,0.23079170286655426,0.06951802223920822,-0.18663956224918365,0.11207082867622375,-0.023560909554362297,0.05529450252652168,0.1593945175409317,0.013506215065717697,0.02259719744324684,-0.04394904524087906,-0.13494420051574707,0.17137445509433746,-0.014636045321822166,0.02608316019177437,0.03963658958673477,0.0062492950819432735,0.10296430438756943,-0.04600255563855171,0.06003784015774727,0.04754997789859772,0.03353879600763321,0.025792818516492844,0.20709094405174255,-0.2849988639354706,-0.08029158413410187,0.01737799309194088,0.022673852741718292,0.05095086246728897,0.10261328518390656,-0.10004732757806778,0.12234646826982498,0.037544384598731995,-0.005255855154246092,-0.03903575241565704,0.02966611459851265,0.06702720373868942,0.01419847086071968,-0.09580954909324646,0.02753518335521221,-0.009199196472764015,0.018672708421945572,0.049169424921274185,-0.07256747037172318,-0.04360668361186981,0.015547577291727066,0.0017505098367109895,0.030857199802994728,-0.0037620074581354856,0.055912330746650696,-0.061939824372529984,-0.07277534902095795,0.07256193459033966,-0.04881438985466957,-0.036677781492471695,-0.035781003534793854,-0.00435671815648675,0.02490626461803913,0.031111473217606544,-0.04636675491929054,0.05032322183251381,-0.01660328358411789,-0.0018996315775439143,0.08169743418693542,-0.005835607647895813,0.02794305793941021,0.07306327670812607,0.05801251903176308,0.02021382935345173,-0.10401057451963425,-0.03730050101876259,-0.06353990733623505,-0.08107327669858932,-0.03408791869878769,-0.038460757583379745,-0.010024488903582096,0.037707943469285965,-0.07959549874067307,-0.022274555638432503,-0.034276947379112244,0.1357908546924591,0.047646328806877136,-0.09299228340387344,0.07230595499277115,-0.06095142662525177,0.012733057141304016
